Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge,modifiedDate,modifiedUser,modifiedSide,modifiedExecQty,modifiedSecurity,modifiedRoot,modifiedExpiry,modifiedStrike,modifiedCallPut,modifiedAveragePrice,modifiedPortfolio,modifiedCommissionType,modifiedCommissionRate,modifiedTotalCharge,removed
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,2,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000,5/8/2021,dsmanik,s,2,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.1,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.0525,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.0525,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,2,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000,5/8/2021,dsmanik,s,2,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.1,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.0525,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.0525,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,2,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.1050,5/8/2021,dsmanik,s,2,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.105,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,2,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000,5/8/2021,dsmanik,s,2,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.1,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0.0025,0,$0.0525,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.0525,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
0,08/05/2021,DSmanik,WEX-SWEEP,SLO,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,5/8/2021,dsmanik,s,1,agcb,agcb,15/10/2021,10,c,0.1,vivaldi,per unit,0.05,0.05,undefined
