WEX Connect Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,,Exch. Fee Rate,Clearing Fee,Total Charge
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.0525
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$0.5400
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$4.3200
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$2.7000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.65,0,$2.1000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$1.0800
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$1.0800
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$0.5400
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$1.6200
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$1.6200
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$5.4000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$3.2400
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$2.1600
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$1.0800
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$0.5400
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$2.1200
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$3.2400
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,-0.01,0,$0.1200
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,-0.01,0,$0.0800
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,-0.01,0,$0.0400
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,-0.01,0,$0.0400
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,-0.01,0,$0.1200
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2100
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$3.2400
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$2.7000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.1050
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$0.5300
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$2.1600
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$1.1000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.49,0,$2.1600
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$1.6500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$1.6500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$1.1000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$0.5500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$2.2000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$1.0600
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$0.5500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.3800)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.34,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.3800)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.7600)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,-0.3,0,$(0.2500)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,-0.25,0,$(0.2000)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,7,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$6.3000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$1.8000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$1.8000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$1.8000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$1.8000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,6,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$5.4000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$1.8000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.2625
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,-0.01,0,$0.0800
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,7,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3675
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,5,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.2500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,8,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.4200
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,-0.5,0,$(0.4500)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$2.7000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$2.7000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,-0.5,0,$(0.4500)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,-0.5,0,$(0.4500)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,4,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$3.6000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$0.9000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,3,FPAC,FPAC,20/08/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,,0.85,0,$2.7000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,-0.43,0,$(0.3800)
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$0.5500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.5,0,$2.7500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.0500
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.3000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0,0,$0.1000
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$0.5300
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.48,0,$1.0600
0,07/06/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/09/2021,$10.00,C,$0.35,VIVALDI-OMNI,Per Unit,0.05,,0.0025,0,$0.3150
