Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge,modifiedTotalCharge,removed,targetId
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800),-0.38,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$5.4000,5.4,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800),-0.38,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800),-0.38,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800),-0.38,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800),-0.38,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800),-0.38,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700),-0.37,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.08,VIVALDI,Per Unit,0.05,0,0.75,$8.0000,8,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.08,VIVALDI,Per Unit,0.05,0,0.43,$4.8000,4.8,undefined,282169
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,8,CLDR,CLDR,18/06/2021,$16.00,C,$0.08,VIVALDI,Per Unit,0.05,0,0.43,$3.8400,3.84,undefined,282169
0,06/03/2021,DFilippidis,PHLX-WEX-CONNECT,BYO,"2,500",ITUB,ITUB,21/01/2022,$6.00,P,$0.62,UBS-CUST,Per Unit,0.05,0.02,0,$175.0000,175,undefined,280493
0,06/03/2021,DFilippidis,PHLX-WEX-CONNECT,BYO,"2,500",ITUB,ITUB,21/01/2022,$6.00,P,$0.62,UBS-CUST,Per Unit,0.05,0.02,0,$175.0000,175,undefined,280493
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,7,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.01,$0.2800,0.28,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,0.49,$1.6200,1.62,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,0.49,$1.6200,1.62,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.06,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000),-0.2,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500),-0.25,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.05,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600),-0.76,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.06,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000),-0.5,undefined,309500
0,06/03/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.06,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400),-0.74,undefined,309500
0,06/08/2021,DFilippidis,PHLX-WEX-CONNECT,BYO,"2,500",ITUB,ITUB,16/07/2021,$6.00,P,$0.11,UBS-CUST,Per Unit,0.05,0.02,0,$175.0000,175,undefined,281789
0,06/08/2021,DFilippidis,PHLX-WEX-CONNECT,BYO,"2,500",ITUB,ITUB,16/07/2021,$6.00,P,$0.11,UBS-CUST,Per Unit,0.05,0.02,0,$175.0000,175,undefined,281789
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500),-0.75,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500),-0.75,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.80,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000),-0.8,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.80,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$0.9000,0.9,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,6,CCV,CCV,20/08/2021,$10.00,C,$0.80,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$5.4000,5.4,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,7,CCV,CCV,20/08/2021,$10.00,C,$0.80,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$6.3000,6.3,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000),-0.8,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,6,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(4.8000),-4.8,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,4,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(3.0000),-3,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500),-0.75,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000),-0.8,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,6,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(4.8000),-4.8,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,4,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(3.0000),-3,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,CCV,CCV,20/08/2021,$10.00,C,$0.82,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.6300,0.63,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,6,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(4.8000),-4.8,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,4,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(3.0000),-3,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000),-0.8,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,2,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(1.5000),-1.5,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,4,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(3.2000),-3.2,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500),-0.75,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,CCV,CCV,20/08/2021,$10.00,C,$0.82,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.1050,0.105,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000),-0.8,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500),-0.75,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,2,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000),-1.6,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500),-0.75,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,1,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000),-0.8,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,CCV,CCV,20/08/2021,$10.00,C,$0.81,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.1050,0.105,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,5,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(4.0000),-4,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,4,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(3.0000),-3,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,6,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(4.8000),-4.8,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,4,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(3.0000),-3,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,4,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(3.2000),-3.2,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,3,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(2.2500),-2.25,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,5,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(4.0000),-4,undefined,305653
0,6/14/2021,DSmanik,WEX-SWEEP,SLO,4,CCV,CCV,20/08/2021,$10.00,C,$0.85,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(3.0000),-3,undefined,305653
